gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureCategory_Loyal,TenureCategory_New
0,0,1,0,-0.0965540357978854,1,0,0.18956435720951403,-0.036840193118769876,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
1,0,0,0,-0.015113308357824713,1,0,-1.5053176599945715,-0.7392353576206899,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0,1.002895784642934,1,0,-1.5385506407240634,-0.5242344493162052,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
1,0,0,0,-1.2774445836787656,1,1,-1.3059197756176202,-0.9961768948552074,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
0,0,0,0,-0.055833672077855064,1,0,0.023399453562054678,-0.126902175242209,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,-0.5444780367182193,1,0,-1.4720846792650797,-0.8363610246165556,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
0,0,1,0,1.247217966963116,1,1,0.5551271452339247,1.2129905489962116,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,0.9214550572028734,1,0,-0.44186227665083155,0.2457072017782941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.38159658183809786,1,0,-0.3421633344623559,-0.4558050021145726,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,-0.9109613101984924,1,0,0.28926329939798967,-0.7012680514313969,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1
0,0,0,0,-1.2367242199587352,1,0,-1.4720846792650797,-0.9904376508963608,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
0,0,0,0,-1.2774445836787656,1,1,0.18956435720951403,-0.9763102811515076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,1.0436161483629645,1,0,-0.47509525738032343,0.2633664139593606,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
0,0,0,0,-0.5851984004382496,1,1,0.8542239717993515,-0.3330734774561604,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,1,1,0,0.43281069256250915,1,1,1.4856506056596972,1.1251359683954059,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0
0,0,0,0,-1.2774445836787656,1,1,-0.3421633344623559,-0.9833739660239342,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,-0.5851984004382496,1,0,-1.4720846792650797,-0.8301803003531824,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,1,1,0.7992939660427822,1,0,-1.5053176599945715,-0.5604358342873916,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,0,1,1,-0.9924020376385531,1,1,-0.44186227665083155,-0.8257654973079157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,1,1.2064976032430856,1,1,0.18956435720951403,0.8911514069962747,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0,0,0,0,0.43281069256250915,1,0,0.6880590681518921,0.609486972708264,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
0,0,1,1,0.7992939660427822,1,1,0.6548260874224002,0.902629894913968,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1.5322605130033284,0,1,-0.840658045404734,0.1812510773174014,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
1,0,1,1,1.4915401492832983,1,0,-1.3391527563471122,-0.24875073929156788,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,1,1,0,-0.30015585439803716,1,1,0.8209909910698596,-0.04611127951382979,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
1,0,0,0,-1.2774445836787656,1,1,0.5218941645044328,-0.971895478106241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,0,0,-0.9924020376385531,1,1,1.1533207983647784,-0.6452000527565108,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
0,1,1,1,-1.1552834925186746,1,0,-0.608027180298291,-0.9273059673490481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,1,1.4100994218432374,1,1,1.3527186827417297,2.0782919458684703,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
0,1,0,0,-1.2774445836787656,1,1,0.15633137648002218,-0.9767517614560343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,0,0,1.125056875803025,1,1,0.2227973379390059,0.9238209495312477,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
1,0,1,1,0.06632741908223598,1,1,1.0868548369057947,0.49823393596754506,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,0,1,1,1.4100994218432374,1,1,-1.5053176599945715,-0.4403531914561394,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
1,0,0,0,-0.8295205827584317,1,0,-1.3059197756176202,-0.8677061262379486,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1,0,0,0,0.43281069256250915,1,1,0.4221952223159572,0.47836732226384526,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,1.2879383306831464,1,1,1.3527186827417297,2.005006215317044,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,0,0,-0.7888002190384014,1,0,-1.5053176599945715,-0.9047904718181883,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,0,1,1,-1.0738427650786138,1,0,-1.4720846792650797,-0.9630658720157078,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1
1,0,1,1,-1.2774445836787656,1,1,0.32249628012748155,-0.974544359933401,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,1.247217966963116,1,1,1.0536218561763027,1.6897892778850072,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
1,0,1,1,-0.4223169455581282,1,0,0.35572926085697343,-0.3127653834479339,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-1.2774445836787656,1,1,0.35572926085697343,-0.9741028796288743,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1.4915401492832983,1,1,-1.5053176599945715,-0.3683919018182934,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0,0,1,-0.3408762181180675,1,0,-1.4388516985355877,-0.7727878607647163,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0.43281069256250915,1,1,-1.5053176599945715,-0.6633007452421039,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,0,0,0,1.4508197855632678,1,0,-1.3059197756176202,-0.20327826792532164,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,0,0,1,-1.0738427650786138,1,0,-1.2726867948881284,-0.9259815264354682,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
0,0,1,0,0.47353105628253944,1,1,1.020388875446811,0.7851961339098756,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0.43281069256250915,1,1,-0.009833527167437194,0.2766108230951605,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1,0,1,0,-0.9516816739185228,1,1,0.7877580103403677,-0.6535881785425174,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,0,1,-0.1779947632379461,1,0,-1.4720846792650797,-0.7710219395466096,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1,0,0,1,-1.1552834925186746,1,0,-0.5083282381098153,-0.9105297157770349,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1.5729808767233588,1,1,0.4886611837749409,1.443884748263656,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,1,0,0,-0.3408762181180675,1,1,0.3889622415864653,-0.2513996211187278,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,-1.2774445836787656,1,1,-0.30893035373286404,-0.9829324857194076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,1,0,-0.055833672077855064,1,1,0.6215931066929083,0.17330443183592148,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,-1.2367242199587352,0,1,-0.5083282381098153,-0.9674806750609743,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,-0.7073594915983407,1,1,-1.5053176599945715,-0.8707964883696353,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
0,1,1,0,1.6137012404433893,1,1,1.0536218561763027,2.006772136535151,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,-1.2774445836787656,1,0,0.35572926085697343,-0.9741028796288743,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,-0.6666391278783103,1,1,0.6880590681518921,-0.3931147988717865,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,-1.2367242199587352,1,1,0.4886611837749409,-0.9303963294807348,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,1,1,0,-0.055833672077855064,1,0,0.8209909910698596,0.23202131233796758,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,-0.62591876415828,1,0,0.4886611837749409,-0.39488072008989317,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
0,0,1,1,1.5729808767233588,1,1,0.5883601259634165,1.6412264443870743,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
0,0,0,0,0.06632741908223598,1,1,-0.009833527167437194,-0.08540302661670275,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,-0.9516816739185228,1,0,0.2227973379390059,-0.7105391378264568,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,-1.1960038562387048,0,1,-0.47509525738032343,-0.9387844552667414,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0,0.9214550572028734,1,1,-0.009833527167437194,0.5896203590045642,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
0,0,1,1,0.06632741908223598,1,1,-1.4720846792650797,-0.7061243347811902,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,0,0,1.5729808767233588,1,0,1.0868548369057947,1.9449648939014181,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
0,0,0,0,-1.2367242199587352,1,0,0.18956435720951403,-0.9396674158757947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1.4100994218432374,1,1,0.15633137648002218,1.0302177029221733,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,1.0436161483629645,1,1,0.987155894717319,1.4694906059262025,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
0,0,1,1,1.4508197855632678,1,0,0.6880590681518921,1.4474165906998695,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,1,1,0,0.47353105628253944,1,1,0.6880590681518921,0.6130188151444773,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,-1.2367242199587352,1,0,-0.44186227665083155,-0.9604169901885478,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,0,1.0436161483629645,1,1,1.4856506056596972,1.8151696843705794,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,1,1,1.1657772395230555,1,1,0.1230983957505303,0.8284612037534886,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.30015585439803716,1,1,1.3527186827417297,0.17860219549024142,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,-1.2774445836787656,1,0,0.2227973379390059,-0.975868800846981,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,-0.7888002190384014,1,1,0.023399453562054678,-0.6089986677853244,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,0,-0.3408762181180675,1,0,0.32249628012748155,-0.2513996211187278,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
0,0,1,1,1.6137012404433893,1,0,-1.3059197756176202,-0.21828859827922817,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0,1,1,-0.9109613101984924,1,1,1.1865537790942702,-0.5374788584520052,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,0,1,0,1.4915401492832983,1,1,0.9206899332583353,1.8447488647738657,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
1,1,1,0,0.14776814652229667,1,1,1.0536218561763027,0.5097124238852383,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,-0.7073594915983407,1,1,0.6548260874224002,-0.43240654597465944,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,1.0436161483629645,1,1,0.023399453562054678,0.6664379319922035,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,1,0,-1.2774445836787656,1,1,-1.4720846792650797,-0.9983842963778408,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
0,0,0,0,0.10704778280226633,1,1,-0.07629948862642094,-0.08187118418048944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,1,-1.2774445836787656,1,1,-0.5415612188393072,-0.9860228478510942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,-0.30015585439803716,1,0,-1.3059197756176202,-0.7087732166083501,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,0,0,-0.055833672077855064,1,1,0.5218941645044328,0.06514175722688915,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,1.4508197855632678,1,1,1.1865537790942702,1.9745440743047045,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0
0,0,1,1,1.5729808767233588,1,0,-1.372385737076604,-0.2730321560405343,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,0,0,0,-0.7888002190384014,0,1,-1.139754871970161,-0.833270662484869,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-1.1552834925186746,1,0,-0.44186227665083155,-0.9184763612585148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1.125056875803025,1,0,-1.4720846792650797,-0.524675929620732,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
1,1,0,0,-0.0965540357978854,1,1,0.32249628012748155,-0.07524897961258951,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,1,0,0,0.7992939660427822,1,0,-0.17599843081489655,0.36269948247785966,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.9516816739185228,0,1,-1.0068229490521934,-0.8765357323284819,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0,0,0,-1.1552834925186746,1,0,-1.3059197756176202,-0.9626243917111811,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1,0,1,0,-0.8295205827584317,1,1,0.32249628012748155,-0.6800769968141172,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1,0,1,1,-0.2594354906780068,1,0,-0.47509525738032343,-0.4399117111516127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,0,-0.9109613101984924,1,1,1.1533207983647784,-0.5701484009869782,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
1,0,1,1,-0.38159658183809786,1,0,-1.3391527563471122,-0.7696974986330296,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,1,0,0,0.3106496014024181,1,1,0.8874569525288434,0.6143432560580573,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,-1.0738427650786138,0,0,-0.47509525738032343,-0.8716794489786887,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0,0,1,1,-0.4223169455581282,1,1,0.15633137648002218,-0.3458764062874336,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,1,1,-0.21871512695797646,1,0,-1.5053176599945715,-0.7643997349787096,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1,0,1,1,-0.015113308357824713,0,0,-0.47509525738032343,-0.2774469590858009,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1,0,0,0,0.3106496014024181,0,0,-0.9403569875932096,-0.3970881216125265,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,-0.5851984004382496,1,1,0.7877580103403677,-0.2836276833491742,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,1,1,0,0.7178532386027215,1,1,1.3527186827417297,1.2721489098027845,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0
1,0,0,0,0.025607055362205634,1,1,0.05663243429154655,-0.016090618806016737,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,1,1,0,0.5549717837226001,1,0,1.1865537790942702,1.0911419849468529,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
0,0,0,0,-1.1960038562387048,1,1,1.0868548369057947,-0.8681476065424754,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,-0.7888002190384014,1,1,0.4886611837749409,-0.5776535661639314,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,-0.4223169455581282,1,1,0.4886611837749409,-0.2434529756372479,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0.47353105628253944,1,1,1.552116567118681,1.162661794280172,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,0,0,1,-1.2774445836787656,1,0,0.15633137648002218,-0.9767517614560343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,-0.6666391278783103,1,0,-1.5053176599945715,-0.8690305671515287,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1,0,1,1,1.369379058123207,1,1,0.6548260874224002,1.5154045575969755,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
1,0,0,1,0.025607055362205634,1,1,-1.4720846792650797,-0.7061243347811902,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,1,1,1.1657772395230555,1,1,0.5551271452339247,1.1895920928562986,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.3408762181180675,1,0,-0.3421633344623559,-0.41209845196643297,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,-0.3408762181180675,1,1,0.8542239717993515,0.00024415246146977535,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,1,0,1.4915401492832983,0,0,-0.1427654500854047,0.7829887323872424,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2367242199587352,1,1,0.08986541502103843,-0.9560021871432812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0.7992939660427822,0,1,-0.47509525738032343,0.12562455894704191,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
0,0,1,0,1.2064976032430856,1,0,0.5551271452339247,1.1935654155970385,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
0,0,1,0,1.6137012404433893,1,0,0.7877580103403677,1.8712376830454653,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,1,-0.9516816739185228,1,1,0.2560303186684978,-0.7198102242215167,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,1.4915401492832983,1,1,1.6518155093071565,2.376732631728494,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,0,0.3106496014024181,1,1,0.455428203045449,0.3728535294819729,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,-1.2774445836787656,1,1,0.15633137648002218,-0.9767517614560343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,1,-0.62591876415828,0,0,-0.6744931417572747,-0.6575615012832573,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,0,0,-1.1960038562387048,1,1,-0.3421633344623559,-0.9454066598346412,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,1,1,-0.9109613101984924,1,0,-1.2726867948881284,-0.907880833949875,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
1,0,1,1,0.18848851024232702,1,0,0.8874569525288434,0.4262726463296991,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
1,0,1,1,1.5322605130033284,1,1,0.5218941645044328,1.4650758028809359,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0
1,0,1,0,0.880734693482843,1,1,1.3194857020122377,1.3229191448233506,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
0,0,1,1,1.4915401492832983,1,1,-1.3059197756176202,-0.2686173529952677,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,0,0,0,0.3920903288424788,1,0,-1.5053176599945715,-0.6323971239252376,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,0,0,-0.7073594915983407,1,1,0.4886611837749409,-0.516729284139252,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,-1.2774445836787656,1,1,0.4886611837749409,-0.9723369584107677,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,-1.2774445836787656,1,1,0.4886611837749409,-0.9723369584107677,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1.1657772395230555,1,1,1.3859516634712215,1.9732196333911245,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,1,0,0,0.47353105628253944,1,0,0.8209909910698596,0.7542925125930093,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
0,0,0,0,-1.2774445836787656,1,1,-0.4086292959213397,-0.9842569266329876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,0.9214550572028734,1,0,-1.3059197756176202,-0.37015782303640005,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0,0,1,-1.0331224013585834,0,0,-1.1729878526996527,-0.9184763612585148,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,0,1.6137012404433893,1,1,1.0868548369057947,2.1290621808890364,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,1.5322605130033284,1,1,-1.5053176599945715,-0.3886999958265199,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
1,0,1,0,-0.055833672077855064,1,0,0.9539229139878271,0.32561513689762,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1,0,0,-0.5037576729981889,1,0,0.8209909910698596,-0.27965436060843424,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1,0,0,0,-1.2774445836787656,1,1,-1.5053176599945715,-0.9988257766823675,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
